nama_alat,periode,availability,utilisation,mtbf,mttrc,mttrp,accident,available_time,breakdown_duration,total_breakdown,number_of_breakdowns,breakdown_frequency,avail_t1,avail_t2,avail_t3,mtbf_t1,mtbf_t2,mtbf_t3,mttrp_t1,mttrp_t2,mttrp_t3,num_bd_t1,num_bd_t2,num_bd_t3,breakdown_frequency_t1,breakdown_frequency_t2,breakdown_frequency_t3,availability_score,mtbf_score,mttrp_score,base_health_score,target_health_score
RTG-0001,2024-05,1.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,1.0,1.0,309.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0001,2024-06,1.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0001,2024-07,1.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0001,2024-08,1.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0001,2024-09,1.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0001,2024-10,1.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0001,2024-11,1.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0001,2024-12,1.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,38.83
RTG-0001,2025-01,0.11,0.0,0.0,1.0,665.0,0.0,744.0,1.0,665.0,1,1,1.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,665.0,0.0,0.0,1,0.0,0.0,1,12.941176470588237,100.0,10.618279569892476,38.82653383934219,30.0
RTG-0001,2025-02,0.0,0.0,0.0,0.0,672.0,0.0,672.0,0.0,672.0,1,1,1.0,0.11,0.0,0.0,0.0,0.0,0.0,665.0,672.0,0.0,1.0,1,0.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-03,0.0,0.0,0.0,1.0,744.0,0.0,744.0,1.0,744.0,1,1,0.11,0.0,0.0,0.0,0.0,0.0,665.0,672.0,744.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-04,0.0,0.0,0.0,0.0,720.0,0.0,720.0,0.0,720.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,672.0,744.0,720.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-05,0.0,0.0,0.0,1.0,744.0,0.0,744.0,1.0,744.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,744.0,720.0,744.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-06,0.0,0.0,0.0,1.0,720.0,0.0,720.0,1.0,720.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,720.0,744.0,720.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-07,0.0,0.0,0.0,1.0,744.0,0.0,744.0,1.0,744.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,744.0,720.0,744.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-08,0.0,0.0,0.0,1.0,744.0,0.0,744.0,1.0,744.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,720.0,744.0,744.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-09,0.0,0.0,0.0,1.0,720.0,0.0,720.0,1.0,720.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,744.0,744.0,720.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-10,0.0,0.0,0.0,1.0,744.0,0.0,744.0,1.0,744.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,744.0,720.0,744.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,30.0
RTG-0001,2025-11,0.0,0.0,0.0,1.0,720.0,0.0,720.0,1.0,720.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,720.0,744.0,720.0,1.0,1.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,20.0
RTG-0001,2025-12,0.0,0.0,0.0,1.0,372.0,0.0,744.0,2.0,744.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,744.0,720.0,372.0,1.0,1.0,2,1.0,1.0,1,0.0,50.0,50.0,20.0,30.0
RTG-0001,2026-01,0.0,0.0,0.0,0.0,744.0,0.0,744.0,0.0,744.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,720.0,372.0,744.0,1.0,2.0,1,1.0,1.0,1,0.0,100.0,0.0,30.0,20.0
RTG-0001,2026-02,0.0,0.0,0.0,0.5,336.0,0.0,672.0,1.0,672.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,372.0,744.0,336.0,2.0,1.0,2,1.0,1.0,1,0.0,50.0,50.0,20.0,16.67
RTG-0001,2026-03,0.0,0.0,0.0,1.0,248.0,0.0,744.0,3.0,744.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,744.0,336.0,248.0,1.0,2.0,3,1.0,1.0,1,0.0,33.333333333333336,66.66666666666667,16.666666666666668,12.86
RTG-0002,2024-03,1.0,0.82,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,552.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,99.99
RTG-0002,2024-04,1.0,0.71,509.5,0.25,0.75,0.0,720.0,0.25,0.75,1,1,1.0,1.0,1.0,0.0,0.0,509.5,0.0,0.0,0.75,0.0,0.0,1,0.0,0.0,1,100.0,100.0,99.89583333333333,99.98958333333333,100.0
RTG-0002,2024-05,1.0,0.83,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,509.5,0.0,0.0,0.75,0.0,0.0,1.0,0,0.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0002,2024-06,0.99,0.79,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,0.99,509.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,79.98
RTG-0002,2024-07,0.98,0.82,203.33,0.76,1.72,0.0,744.0,2.27,5.17,3,3,1.0,0.99,0.98,0.0,0.0,203.33,0.0,0.0,1.72,0.0,0.0,3,0.0,0.0,3,100.0,33.333333333333336,99.76881720430107,79.9768817204301,98.59
RTG-0002,2024-08,0.83,0.62,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.98,0.83,0.0,203.33,0.0,0.0,1.72,0.0,0.0,3.0,0,0.0,3.0,0,97.6470588235294,100.0,100.0,98.58823529411764,84.99
RTG-0002,2024-09,1.0,0.85,306.75,0.25,0.75,0.0,720.0,0.5,1.5,2,2,0.98,0.83,1.0,203.33,0.0,306.75,1.72,0.0,0.75,3.0,0.0,2,3.0,0.0,2,100.0,50.0,99.89583333333333,84.98958333333333,77.41
RTG-0002,2024-10,0.96,0.82,152.5,0.46,6.37,0.0,744.0,1.83,25.5,4,4,0.83,1.0,0.96,0.0,306.75,152.5,0.0,0.75,6.37,0.0,2.0,4,0.0,2.0,4,100.0,25.0,99.14381720430107,77.4143817204301,99.72
RTG-0002,2024-11,0.97,0.86,620.0,6.67,20.0,0.0,720.0,6.67,20.0,1,1,1.0,0.96,0.97,306.75,152.5,620.0,0.75,6.37,20.0,2.0,4.0,1,2.0,4.0,1,100.0,100.0,97.22222222222221,99.72222222222223,99.99
RTG-0002,2024-12,0.99,0.84,624.5,0.39,0.5,0.0,744.0,0.39,0.5,1,1,0.96,0.97,0.99,152.5,620.0,624.5,6.37,20.0,0.5,4.0,1.0,1,4.0,1.0,1,100.0,100.0,99.93279569892472,99.99327956989248,100.0
RTG-0002,2025-01,1.0,0.27,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.97,0.99,1.0,620.0,624.5,0.0,20.0,0.5,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,98.95
RTG-0002,2025-02,0.89,0.57,383.5,2.5,70.5,0.0,672.0,2.5,70.5,1,1,0.99,1.0,0.89,624.5,0.0,383.5,0.5,0.0,70.5,1.0,0.0,1,1.0,0.0,1,100.0,100.0,89.50892857142857,98.95089285714286,99.99
RTG-0002,2025-03,1.0,0.79,587.5,0.17,0.5,0.0,744.0,0.17,0.5,1,1,1.0,0.89,1.0,0.0,383.5,587.5,0.0,70.5,0.5,0.0,1.0,1,0.0,1.0,1,100.0,100.0,99.93279569892472,99.99327956989248,99.99
RTG-0002,2025-04,0.99,0.84,606.0,0.25,0.75,0.0,720.0,0.25,0.75,1,1,0.89,1.0,0.99,383.5,587.5,606.0,70.5,0.5,0.75,1.0,1.0,1,1.0,1.0,1,100.0,100.0,99.89583333333333,99.98958333333333,100.0
RTG-0002,2025-05,1.0,0.86,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,0.99,1.0,587.5,606.0,0.0,0.5,0.75,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0002,2025-06,0.99,0.83,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.99,1.0,0.99,606.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,99.99
RTG-0002,2025-07,1.0,0.86,643.5,0.17,0.5,0.0,744.0,0.17,0.5,1,1,1.0,0.99,1.0,0.0,0.0,643.5,0.0,0.0,0.5,0.0,0.0,1,0.0,0.0,1,100.0,100.0,99.93279569892472,99.99327956989248,99.99
RTG-0002,2025-08,0.98,0.85,634.0,0.33,1.0,0.0,744.0,0.33,1.0,1,1,0.99,1.0,0.98,0.0,643.5,634.0,0.0,0.5,1.0,0.0,1.0,1,0.0,1.0,1,100.0,100.0,99.86559139784946,99.98655913978494,84.98
RTG-0002,2025-09,0.99,0.87,311.75,0.58,1.75,0.0,720.0,1.17,3.5,2,2,1.0,0.98,0.99,643.5,634.0,311.75,0.5,1.0,1.75,1.0,1.0,2,1.0,1.0,2,100.0,50.0,99.75694444444444,84.97569444444444,99.99
RTG-0002,2025-10,0.99,0.87,644.0,0.19,0.58,0.0,744.0,0.19,0.58,1,1,0.98,0.99,0.99,634.0,311.75,644.0,1.0,1.75,0.58,1.0,2.0,1,1.0,2.0,1,100.0,100.0,99.92204301075269,99.99220430107528,100.0
RTG-0002,2025-11,1.0,0.86,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.99,0.99,1.0,311.75,644.0,0.0,1.75,0.58,0.0,2.0,1.0,0,2.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0002,2025-12,1.0,0.62,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,1.0,1.0,644.0,0.0,0.0,0.58,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0002,2026-01,1.0,0.56,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,84.94
RTG-0002,2026-02,0.99,0.6,201.0,1.0,4.12,0.0,672.0,2.0,8.23,2,0,1.0,1.0,0.99,0.0,0.0,201.0,0.0,0.0,4.12,0.0,0.0,2,0.0,0.0,0,100.0,50.0,99.38690476190476,84.93869047619047,99.96
RTG-0002,2026-03,0.99,0.54,405.0,1.0,3.0,0.0,744.0,1.0,3.0,1,0,1.0,0.99,0.99,0.0,201.0,405.0,0.0,4.12,3.0,0.0,2.0,1,0.0,0.0,0,100.0,100.0,99.59677419354838,99.95967741935485,79.99
RTG-0003,2024-03,1.0,0.13,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.98,1.0,1.0,17.5,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0003,2024-04,1.0,0.06,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,99.9
RTG-0003,2024-05,0.99,0.07,52.0,0.5,7.5,0.0,744.0,0.5,7.5,1,1,1.0,1.0,0.99,0.0,0.0,52.0,0.0,0.0,7.5,0.0,0.0,1,0.0,0.0,1,100.0,100.0,98.99193548387096,99.8991935483871,100.0
RTG-0003,2024-06,1.0,0.09,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,0.99,1.0,0.0,52.0,0.0,0.0,7.5,0.0,0.0,1.0,0,0.0,1.0,0,100.0,100.0,100.0,100.0,98.57
RTG-0003,2024-07,0.83,0.08,56.5,0.33,1.0,0.0,744.0,0.33,1.0,1,1,0.99,1.0,0.83,52.0,0.0,56.5,7.5,0.0,1.0,1.0,0.0,1,1.0,0.0,1,97.6470588235294,100.0,99.86559139784946,98.57479443390258,99.97
RTG-0003,2024-08,1.0,0.3,220.0,0.5,2.0,0.0,744.0,0.5,2.0,1,1,1.0,0.83,1.0,0.0,56.5,220.0,0.0,1.0,2.0,0.0,1.0,1,0.0,1.0,1,100.0,100.0,99.73118279569893,99.97311827956989,100.0
RTG-0003,2024-09,1.0,0.11,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.83,1.0,1.0,56.5,220.0,0.0,1.0,2.0,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0003,2024-10,1.0,0.12,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,220.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0003,2024-11,1.0,0.09,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,99.38
RTG-0003,2024-12,0.94,0.05,40.5,1.0,46.0,0.0,744.0,1.0,46.0,1,1,1.0,1.0,0.94,0.0,0.0,40.5,0.0,0.0,46.0,0.0,0.0,1,0.0,0.0,1,100.0,100.0,93.81720430107528,99.38172043010752,77.49
RTG-0003,2025-01,0.99,0.84,155.62,0.33,0.98,0.0,744.0,1.31,3.92,4,4,1.0,0.94,0.99,0.0,40.5,155.62,0.0,46.0,0.98,0.0,1.0,4,0.0,1.0,4,100.0,25.0,99.86827956989247,77.48682795698925,99.99
RTG-0003,2025-02,0.99,0.9,607.5,0.17,0.5,0.0,672.0,0.17,0.5,1,1,0.94,0.99,0.99,40.5,155.62,607.5,46.0,0.98,0.5,1.0,4.0,1,1.0,4.0,1,100.0,100.0,99.92559523809523,99.99255952380952,79.97
RTG-0003,2025-03,0.99,0.77,192.0,0.67,2.0,0.0,744.0,2.0,6.0,3,3,0.99,0.99,0.99,155.62,607.5,192.0,0.98,0.5,2.0,4.0,1.0,3,4.0,1.0,3,100.0,33.333333333333336,99.73118279569893,79.97311827956989,84.98
RTG-0003,2025-04,1.0,0.84,303.5,0.58,1.25,0.0,720.0,1.17,2.5,2,2,0.99,0.99,1.0,607.5,192.0,303.5,0.5,2.0,1.25,1.0,3.0,2,1.0,3.0,2,100.0,50.0,99.82638888888889,84.98263888888889,84.97
RTG-0003,2025-05,0.99,0.85,317.5,0.57,2.24,0.0,744.0,1.15,4.48,2,2,0.99,1.0,0.99,192.0,303.5,317.5,2.0,1.25,2.24,3.0,2.0,2,3.0,2.0,2,100.0,50.0,99.69892473118279,84.96989247311828,99.3
RTG-0003,2025-06,0.92,0.75,539.5,3.5,50.5,0.0,720.0,3.5,50.5,1,1,1.0,0.99,0.92,303.5,317.5,539.5,1.25,2.24,50.5,2.0,2.0,1,2.0,2.0,1,100.0,100.0,92.98611111111111,99.29861111111111,99.96
RTG-0003,2025-07,0.99,0.86,639.5,1.06,3.17,0.0,744.0,1.06,3.17,1,1,0.99,0.92,0.99,317.5,539.5,639.5,2.24,50.5,3.17,2.0,1.0,1,2.0,1.0,1,100.0,100.0,99.5739247311828,99.95739247311828,100.0
RTG-0003,2025-08,1.0,0.87,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.92,0.99,1.0,539.5,639.5,0.0,50.5,3.17,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,79.95
RTG-0003,2025-09,0.98,0.85,205.17,1.22,3.67,0.0,720.0,3.67,11.0,3,3,0.99,1.0,0.98,639.5,0.0,205.17,3.17,0.0,3.67,1.0,0.0,3,1.0,0.0,3,100.0,33.333333333333336,99.49027777777778,79.94902777777779,99.97
RTG-0003,2025-10,0.99,0.87,645.5,0.72,2.17,0.0,744.0,0.72,2.17,1,1,1.0,0.98,0.99,0.0,205.17,645.5,0.0,3.67,2.17,0.0,3.0,1,0.0,3.0,1,100.0,100.0,99.70833333333333,99.97083333333333,100.0
RTG-0003,2025-11,0.98,0.85,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.98,0.99,0.98,205.17,645.5,0.0,3.67,2.17,0.0,3.0,1.0,0,3.0,1.0,0,100.0,100.0,100.0,100.0,99.82
RTG-0003,2025-12,0.98,0.64,475.0,1.0,13.04,0.0,744.0,1.0,13.04,1,0,0.99,0.98,0.98,645.5,0.0,475.0,2.17,0.0,13.04,1.0,0.0,1,1.0,0.0,0,100.0,100.0,98.24731182795699,99.8247311827957,84.77
RTG-0003,2026-01,0.95,0.63,233.5,0.0,17.02,0.0,744.0,0.0,34.04,2,0,0.98,0.98,0.95,0.0,475.0,233.5,0.0,13.04,17.02,0.0,1.0,2,0.0,0.0,0,100.0,50.0,97.71236559139786,84.7712365591398,79.97
RTG-0003,2026-02,0.99,0.68,151.67,0.67,2.27,0.0,672.0,2.0,6.82,3,0,0.98,0.95,0.99,475.0,233.5,151.67,13.04,17.02,2.27,1.0,2.0,3,0.0,0.0,0,100.0,33.333333333333336,99.66220238095238,79.96622023809525,99.96
RTG-0003,2026-03,0.99,0.57,423.0,1.0,2.83,0.0,744.0,1.0,2.83,1,0,0.95,0.99,0.99,233.5,151.67,423.0,17.02,2.27,2.83,2.0,3.0,1,0.0,0.0,0,100.0,100.0,99.61962365591398,99.9619623655914,79.99
RTG-0004,2024-03,0.99,0.03,19.0,1.0,3.33,0.0,744.0,1.0,3.33,1,1,1.0,0.99,0.99,0.0,47.5,19.0,0.0,4.5,3.33,0.0,1.0,1,0.0,1.0,1,100.0,100.0,99.5524193548387,99.95524193548387,100.0
RTG-0004,2024-04,1.0,0.08,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,0.99,0.99,1.0,47.5,19.0,0.0,4.5,3.33,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0004,2024-05,1.0,0.07,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,1.0,1.0,19.0,0.0,0.0,3.33,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0004,2024-06,1.0,0.11,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0004,2024-07,1.0,0.11,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0004,2024-08,1.0,0.11,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0004,2024-09,1.0,0.06,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0004,2024-10,1.0,0.06,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0004,2024-11,1.0,0.06,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,99.99
RTG-0004,2024-12,0.99,0.37,272.5,0.58,0.58,0.0,744.0,0.58,0.58,1,1,1.0,1.0,0.99,0.0,0.0,272.5,0.0,0.0,0.58,0.0,0.0,1,0.0,0.0,1,100.0,100.0,99.92204301075269,99.99220430107528,99.01
RTG-0004,2025-01,0.9,0.81,599.5,7.33,74.0,0.0,744.0,7.33,74.0,1,1,1.0,0.99,0.9,0.0,272.5,599.5,0.0,0.58,74.0,0.0,1.0,1,0.0,1.0,1,100.0,100.0,90.05376344086021,99.00537634408602,100.0
RTG-0004,2025-02,0.99,0.9,0.0,0.0,0.0,0.0,672.0,0.0,0.0,0,0,0.99,0.9,0.99,272.5,599.5,0.0,0.58,74.0,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,83.95
RTG-0004,2025-03,0.67,0.55,408.0,6.0,249.0,0.0,744.0,6.0,249.0,1,1,0.9,0.99,0.67,599.5,0.0,408.0,74.0,0.0,249.0,1.0,0.0,1,1.0,0.0,1,78.82352941176471,100.0,66.53225806451613,83.94734345351044,30.0
RTG-0004,2025-04,0.0,0.0,0.0,0.0,720.0,0.0,720.0,0.0,720.0,1,1,0.99,0.67,0.0,0.0,408.0,0.0,0.0,249.0,720.0,0.0,1.0,1,0.0,1.0,1,0.0,100.0,0.0,30.0,42.91
RTG-0004,2025-05,0.16,0.02,17.0,1.0,623.5,0.0,744.0,1.0,623.5,1,1,0.67,0.0,0.16,408.0,0.0,17.0,249.0,720.0,623.5,1.0,1.0,1,1.0,1.0,1,18.823529411764707,100.0,16.196236559139788,42.9137413029728,99.85
RTG-0004,2025-06,0.98,0.29,206.0,1.17,11.0,0.0,720.0,1.17,11.0,1,1,0.0,0.16,0.98,0.0,17.0,206.0,720.0,623.5,11.0,1.0,1.0,1,1.0,1.0,1,100.0,100.0,98.47222222222223,99.84722222222223,100.0
RTG-0004,2025-07,1.0,0.59,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.16,0.98,1.0,17.0,206.0,0.0,623.5,11.0,0.0,1.0,1.0,0,1.0,1.0,0,100.0,100.0,100.0,100.0,99.91
RTG-0004,2025-08,0.99,0.69,511.0,2.31,6.93,0.0,744.0,2.31,6.93,1,1,0.98,1.0,0.99,206.0,0.0,511.0,11.0,0.0,6.93,1.0,0.0,1,1.0,0.0,1,100.0,100.0,99.06854838709678,99.90685483870968,100.0
RTG-0004,2025-09,0.99,0.68,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,0.99,0.99,0.0,511.0,0.0,0.0,6.93,0.0,0.0,1.0,0,0.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0004,2025-10,0.99,0.76,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.99,0.99,511.0,0.0,0.0,6.93,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,79.86
RTG-0004,2025-11,0.96,0.65,157.17,3.48,10.44,0.0,720.0,10.44,31.33,3,3,0.99,0.99,0.96,0.0,0.0,157.17,0.0,0.0,10.44,0.0,0.0,3,0.0,0.0,3,100.0,33.333333333333336,98.55000000000001,79.855,100.0
RTG-0004,2025-12,1.0,0.4,295.0,1.0,0.25,0.0,744.0,1.0,0.25,1,0,0.99,0.96,1.0,0.0,157.17,295.0,0.0,10.44,0.25,0.0,3.0,1,0.0,3.0,0,100.0,100.0,99.96639784946237,99.99663978494624,100.0
RTG-0004,2026-01,0.99,0.41,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.96,1.0,0.99,157.17,295.0,0.0,10.44,0.25,0.0,3.0,1.0,0,3.0,0.0,0,100.0,100.0,100.0,100.0,77.46
RTG-0004,2026-02,0.98,0.35,59.5,0.5,2.54,0.0,672.0,2.0,10.14,4,0,1.0,0.99,0.98,295.0,0.0,59.5,0.25,0.0,2.54,1.0,0.0,4,0.0,0.0,0,100.0,25.0,99.62202380952381,77.46220238095238,100.0
RTG-0004,2026-03,1.0,0.31,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,0.98,1.0,0.0,59.5,0.0,0.0,2.54,0.0,0.0,4.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2024-03,0.99,0.82,609.0,0.17,0.5,0.0,744.0,0.17,0.5,1,1,1.0,1.0,0.99,0.0,0.0,609.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.0,1,100.0,100.0,99.93279569892472,99.99327956989248,100.0
RTG-0005,2024-04,1.0,0.7,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,0.99,1.0,0.0,609.0,0.0,0.0,0.5,0.0,0.0,1.0,0,0.0,1.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2024-05,1.0,0.83,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,0.99,1.0,1.0,609.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0,1.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2024-06,1.0,0.79,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,100.0
RTG-0005,2024-07,1.0,0.83,0.0,0.0,0.0,0.0,744.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100.0,100.0,100.0,100.0,84.96
RTG-0005,2024-08,0.99,0.85,315.0,0.6,3.29,0.0,744.0,1.19,6.58,2,2,1.0,1.0,0.99,0.0,0.0,315.0,0.0,0.0,3.29,0.0,0.0,2,0.0,0.0,2,100.0,50.0,99.55779569892474,84.95577956989247,100.0
